ppm,p_ctr,p_corr
7.74,-0.001484842492963578,-0.42334623776662983
1.5,-0.0014509149910071312,-0.0271922938856227
4.38,-0.0014185201375691888,-0.23640264667242603
3.66,0.001398353727345476,0.0012684220217318094
1.1,-0.0012181802585907514,-0.15974813028384313
2.94,-0.0012002319769694693,-0.20665005758374425
0.74,0.001118674368498564,0.08596003060939708
2.58,-0.0010932913278249073,-0.0987924240270902
4.02,-0.0008598904072600703,-0.009253900308332761
8.14,-0.0007371947984301436,-0.4545047357207375
1.62,0.0006690668229769965,0.022286199177533918
4.98,-0.0006615559556161042,-0.22123953302150656
5.5,0.0006493022989009705,0.11884339528017715
8.46,0.0006390753989837344,0.012528307101681239
4.9,-0.0006078019332733856,-0.01796045876693956
2.9,-0.00060246497496806,-0.12936020808410864
7.86,-0.0005921655902395297,-0.16136213556675758
7.7,-0.0005894770923830056,-0.4924517667854229
6.86,-0.0005847757601885644,-0.13678702350017571
1.38,-0.0004999408359237173,-0.002843486484949393
5.9,-0.00043681935389014274,-0.21508263798419006
0.02,-0.0004355076416907922,-0.17223174884259126
0.62,0.00042681707051987387,0.18158168008801145
5.54,0.0004032766102522815,0.10738202370346425
2.86,-0.0003883079575268326,-0.04061988773993845
4.94,0.0003845209154586585,0.028108930449521983
7.5,-0.00035404751474320533,-0.20544061658595536
3.06,-0.0003400598574851635,-0.01879463562800476
0.54,0.00033831058258460396,0.1658316821619846
8.1,0.00028675134095765286,0.047017528990845936
7.06,0.0002866921749969151,0.08899526957004567
0.06,-0.000266519820837496,-0.28703513367865535
0.78,0.00023752179925636157,0.02863255500005621
8.26,0.00022904808219158663,0.06486761191340111
5.78,0.00022313015290440356,0.07293909483323943
5.82,0.0002218225545087903,0.1352519217186917
0.1,0.00022049357948530698,0.2865004447981112
7.14,-0.00021761414419268915,-0.17274778110950015
0.58,0.00021633427987115513,0.12964170098959718
6.82,-0.00020058040820926157,-0.08249012451758539
6.02,-0.00019175435783190843,-0.23626176798771945
7.98,0.00019139003431964142,0.03430040866109963
5.7,-0.00018412874209874209,-0.07845313131805878
0.14,-0.00015957025279924315,-0.2465023920864275
7.22,-0.0001515617322656716,-0.029474728702776197
8.5,0.00014915293775269022,0.2231385315068827
2.5,0.00013601989256414415,0.014857305009829461
5.74,0.00012435671857084502,0.052386763932303466
7.62,-0.00011625581434769609,-0.2823624893958564
5.98,-0.00011501651652694334,-0.16916970351904712
7.94,-0.00010968225173542161,-0.055856559800226385
7.82,0.00010754708848979757,0.04996499925330525
5.66,0.0001049055761763683,0.11966717641492602
6.18,-8.836831974826221e-05,-0.10689014021333143
7.46,-8.694332132481564e-05,-0.17463571708718978
7.58,7.238577155324704e-05,0.13032610281313708
6.78,-6.457277058381028e-05,-0.36649822515487285
9.66,-6.448327229110351e-05,-0.46034403689811587
0.66,-6.089912503723208e-05,-0.0198148403648215
6.1,-5.657295001281069e-05,-0.06518833348462001
8.58,-5.387491740322831e-05,-0.20434423655278913
8.62,5.379649721284315e-05,0.18623790413773278
5.62,-4.1228105997780586e-05,-0.10543557959005624
6.3,-4.0889413964422224e-05,-0.19032076814868515
5.86,-3.8970251022066294e-05,-0.08564155165563474
6.06,3.877881841657968e-05,0.09695318129736276
